"","year","site","gap","tag","burn_yr","time","surv_init","init_height","rep","stems","surv_fin","fin_height","rep_fin","id","stage"
"7609.2014",2014,1,7,70,1999,2014,5,3.4,0,2,1,28.4,1,7609,"sg"
"7610.2014",2014,1,7,71,1999,2014,5,1.6,0,1,1,20.2,1,7610,"sg"
"7611.2014",2014,1,7,73,1999,2014,5,0.5,0,1,1,2,3,7611,"sg"
"7612.2014",2014,1,7,74,1999,2014,5,0.2,0,1,1,2.3,0,7612,"sg"
"7613.2014",2014,1,7,76,1999,2014,5,0.9,0,1,1,7.7,0,7613,"sg"
"7614.2014",2014,1,7,80,1999,2014,5,1.3,0,1,1,10.7,0,7614,"sg"
"7615.2014",2014,1,7,81,1999,2014,5,1.3,0,2,1,4.4,0,7615,"sg"
"7616.2014",2014,1,7,82,1999,2014,5,0.8,0,1,1,3.5,0,7616,"sg"
"7617.2014",2014,1,7,82,1999,2014,5,0.3,0,1,1,1,0,7617,"sg"
"7618.2014",2014,1,7,82,1999,2014,5,3.3,0,1,1,19.7,0,7618,"sg"
"7619.2014",2014,1,7,83,1999,2014,5,0.2,0,1,1,3.1,0,7619,"sg"
"7620.2014",2014,1,7,84,1999,2014,5,0.4,0,1,1,11.9,0,7620,"sg"
"7621.2014",2014,1,7,85,1999,2014,5,1.2,0,1,1,4.3,0,7621,"sg"
"7622.2014",2014,1,7,86,1999,2014,5,0.3,0,1,1,1.7,0,7622,"sg"
"7623.2014",2014,1,7,87,1999,2014,5,0.3,0,1,1,1.9,0,7623,"sg"
"7624.2014",2014,1,7,88,1999,2014,5,0.3,0,1,1,3.7,0,7624,"sg"
"7625.2014",2014,1,7,88,1999,2014,5,0.6,0,1,1,3.1,0,7625,"sg"
"7626.2014",2014,1,8,401,1999,2014,5,0.3,0,1,1,3.9,0,7626,"sg"
"7627.2014",2014,1,8,401,1999,2014,5,0.5,0,1,1,16.8,0,7627,"sg"
"7628.2014",2014,1,8,404,1999,2014,5,0.6,0,1,1,5,0,7628,"sg"
"7629.2014",2014,1,8,404,1999,2014,5,0.4,0,1,1,6,0,7629,"sg"
"7630.2014",2014,1,8,404,1999,2014,5,0.5,0,1,1,5.6,0,7630,"sg"
"7631.2014",2014,1,8,404,1999,2014,5,1,0,1,1,5.5,0,7631,"sg"
"7632.2014",2014,1,8,406,1999,2014,5,0.4,0,1,1,4.3,0,7632,"sg"
"7633.2014",2014,1,8,407,1999,2014,5,0.4,0,1,1,4,0,7633,"sg"
"7634.2014",2014,1,8,407,1999,2014,5,0.5,0,1,1,8,0,7634,"sg"
"7635.2014",2014,1,8,407,1999,2014,5,1.4,0,1,1,5.7,0,7635,"sg"
"7636.2014",2014,1,8,408,1999,2014,5,0.4,0,1,1,8.6,0,7636,"sg"
"7637.2014",2014,1,8,408,1999,2014,5,0.3,0,1,1,6,0,7637,"sg"
"7638.2014",2014,1,8,409,1999,2014,5,1.3,0,1,1,14.5,0,7638,"sg"
"7639.2014",2014,1,8,414,1999,2014,5,0.6,0,1,1,8.2,0,7639,"sg"
"7640.2014",2014,1,8,414,1999,2014,5,0.8,0,1,1,6.8,0,7640,"sg"
"7641.2014",2014,1,8,418,1999,2014,5,0.6,0,1,1,1.2,0,7641,"sg"
"7642.2014",2014,1,8,420,1999,2014,5,0.9,0,1,1,2.2,0,7642,"sg"
"7643.2014",2014,1,8,869,1999,2014,5,0.5,0,1,1,4.9,0,7643,"sg"
"7644.2014",2014,1,8,3942,1999,2014,5,1.1,0,1,1,6,0,7644,"sg"
"7645.2014",2014,1,8,3946,1999,2014,5,1.3,0,1,1,6.6,0,7645,"sg"
"7646.2014",2014,1,8,3949,1999,2014,5,1.2,0,1,1,6.5,0,7646,"sg"
"7647.2014",2014,1,8,3950,1999,2014,5,8.5,0,7,1,22.1,1,7647,"sg"
"7715.2014",2013,62,4,802,2004,2014,1,38.7,1,6,0,NA,NA,7715,"ad"
"7716.2014",2013,62,4,2914,2004,2014,1,22.3,0,4,0,NA,NA,7716,"ad"
"7717.2014",2013,62,4,2915,2004,2014,1,44.1,1,4,0,NA,NA,7717,"ad"
"7718.2014",2014,62,2,803,2004,2014,3,49.2,1,14,1,42.8,1,7718,"ad"
"7746.2014",2010,67,4,580,2008,2014,1,13,0,2,0,NA,NA,7746,"ad"
"7747.2014",2010,67,4,588,2008,2014,1,37.8,1,2,0,NA,NA,7747,"ad"
"7748.2014",2010,67,4,595,2008,2014,1,15.1,0,7,0,NA,NA,7748,"ad"
"7749.2014",2010,67,4,345,2008,2014,1,23.2,1,4,1,27.1,1,7749,"ad"
"7750.2014",2010,67,4,367,2008,2014,1,17.5,0,6,1,27.3,1,7750,"ad"
"7751.2014",2010,67,4,367,2008,2014,1,28.4,1,2,1,41.5,1,7751,"ad"
"7752.2014",2010,67,4,582,2008,2014,1,33.3,1,4,1,40.7,1,7752,"ad"
"7753.2014",2010,67,4,586,2008,2014,1,39.8,1,5,1,34.9,1,7753,"ad"
"7754.2014",2010,67,4,587,2008,2014,1,38.3,1,5,1,51.6,1,7754,"ad"
"7755.2014",2010,67,4,589,2008,2014,1,35.4,1,8,1,34.6,1,7755,"ad"
"7756.2014",2010,67,4,593,2008,2014,1,20.6,0,4,1,21.4,1,7756,"ad"
"7757.2014",2010,67,4,596,2008,2014,1,30.4,1,4,1,26.2,38,7757,"ad"
"7760.2014",2011,67,4,370,2008,2014,1,33.8,1,6,1,43.8,1,7760,"ad"
"7761.2014",2011,67,4,399,2008,2014,1,23.6,1,5,1,13.4,1,7761,"ad"
"7762.2014",2011,67,4,400,2008,2014,1,24.6,1,3,1,33.4,1,7762,"ad"
"7764.2014",2012,67,4,392,2008,2014,1,6.6,0,1,0,NA,NA,7764,"ad"
"7765.2014",2012,67,4,395,2008,2014,1,36.5,1,2,0,NA,NA,7765,"ad"
"7766.2014",2012,67,4,366,2008,2014,1,30,1,3,1,47,1,7766,"ad"
"7767.2014",2012,67,4,390,2008,2014,1,24.9,0,6,1,29.7,1,7767,"ad"
"7768.2014",2012,67,4,391,2008,2014,1,7.8,0,21,1,36.5,1,7768,"ad"
"7769.2014",2012,67,4,394,2008,2014,1,29.4,1,2,1,44.1,1,7769,"ad"
"7770.2014",2014,67,5,94,2008,2014,3,42.3,1,14,1,49.8,1,7770,"ad"
"7771.2014",2014,67,4,95,2008,2014,5,1.1,0,1,0,NA,NA,7771,"sg"
"7776.2014",2008,87,1,1899,2008,2014,1,19.6,1,2,0,NA,NA,7776,"ad"
"7777.2014",2008,87,1,1888,2008,2014,1,36.5,1,1,1,38.7,91,7777,"ad"
"7778.2014",2008,87,1,1895,2008,2014,1,17.9,1,3,1,21.2,4,7778,"ad"
"7796.2014",2010,87,1,97,2008,2014,1,28.8,0,2,0,NA,NA,7796,"ad"
"7797.2014",2010,87,1,100,2008,2014,1,56,1,2,1,29.3,57,7797,"ad"
"7799.2014",2009,87,1,505,2008,2014,1,5.5,0,1,0,NA,NA,7799,"ad"
"7800.2014",2009,87,1,502,2008,2014,1,17.9,1,3,1,42.1,118,7800,"ad"
"7801.2014",2009,87,1,503,2008,2014,1,48.6,1,7,0,NA,NA,7801,"ad"
"7818.2014",2010,87,1,527,2008,2014,1,NA,NA,NA,1,21.4,NA,7818,"ad"
"7843.2014",2010,87,1,560,2008,2014,1,33.9,1,3,0,NA,NA,7843,"ad"
"7844.2014",2010,87,1,518,2008,2014,1,20.1,1,1,1,35.3,61,7844,"ad"
"7845.2014",2010,87,1,522,2008,2014,1,34.6,1,2,1,37.1,38,7845,"ad"
"7846.2014",2010,87,1,523,2008,2014,1,19.3,1,5,1,44.3,142,7846,"ad"
"7847.2014",2010,87,1,524,2008,2014,1,42.6,1,4,1,42.5,282,7847,"ad"
"7848.2014",2010,87,1,526,2008,2014,1,12.1,0,5,1,35.1,61,7848,"ad"
"7849.2014",2010,87,1,561,2008,2014,1,36.8,1,7,1,33.6,0,7849,"ad"
"7862.2014",2011,87,1,535,2008,2014,1,51.1,1,2,0,NA,NA,7862,"ad"
"7863.2014",2011,87,1,542,2008,2014,1,23.8,1,4,0,NA,NA,7863,"ad"
"7864.2014",2011,87,1,546,2008,2014,1,26.1,1,3,0,NA,NA,7864,"ad"
"7865.2014",2011,87,1,547,2008,2014,1,38.5,1,2,0,NA,NA,7865,"ad"
"7866.2014",2011,87,1,567,2008,2014,1,33.4,1,3,1,42.8,165,7866,"ad"
"7867.2014",2011,87,1,571,2008,2014,1,24.9,1,1,1,28.4,20,7867,"ad"
"7868.2014",2011,87,1,572,2008,2014,1,31.9,1,2,1,22.8,23,7868,"ad"
"7869.2014",2011,87,1,577,2008,2014,1,25.7,1,2,1,27.9,53,7869,"ad"
"7870.2014",2011,87,1,578,2008,2014,1,25.2,1,3,1,12.6,0,7870,"ad"
"7871.2014",2011,87,1,579,2008,2014,1,30.2,1,2,1,33.2,82,7871,"ad"
"7875.2014",2012,87,1,534,2008,2014,1,33.1,1,1,0,NA,NA,7875,"ad"
"7876.2014",2012,87,1,537,2008,2014,1,28.6,1,2,0,NA,NA,7876,"ad"
"7877.2014",2012,87,1,540,2008,2014,1,8.4,1,1,0,NA,NA,7877,"ad"
"7878.2014",2012,87,1,565,2008,2014,1,27.4,1,2,0,NA,NA,7878,"ad"
"7879.2014",2012,87,1,581,2008,2014,1,32.1,1,2,0,NA,NA,7879,"ad"
"7880.2014",2012,87,1,538,2008,2014,1,4.1,0,1,1,3.6,0,7880,"ad"
"7881.2014",2012,87,1,539,2008,2014,1,15,0,1,1,8.8,0,7881,"ad"
"7882.2014",2012,87,1,543,2008,2014,1,11.1,0,2,1,25.4,11,7882,"ad"
"7883.2014",2012,87,1,595,2008,2014,1,39.4,1,2,1,35.8,67,7883,"ad"
"7884.2014",2013,87,1,582,2008,2014,1,12,0,2,1,21.7,1,7884,"ad"
"7885.2014",2014,87,1,585,2008,2014,3,27.5,1,2,0,NA,NA,7885,"ad"
"7886.2014",2014,87,1,290,2008,2014,3,43.8,1,2,1,40.9,1,7886,"ad"
"7887.2014",2014,87,1,593,2008,2014,3,7.6,0,5,1,31.4,1,7887,"ad"
"7888.2014",2014,87,1,287,2008,2014,5,1.3,0,1,0,NA,NA,7888,"sg"
"7889.2014",2014,87,1,287,2008,2014,5,0.5,0,1,0,NA,NA,7889,"sg"
"7890.2014",2014,87,1,288,2008,2014,5,2.4,0,1,0,NA,NA,7890,"sg"
"7891.2014",2014,87,1,289,2008,2014,5,2.6,0,1,0,NA,NA,7891,"sg"
"7892.2014",2014,87,1,291,2008,2014,5,2.5,0,1,0,NA,NA,7892,"sg"
"7893.2014",2014,87,1,293,2008,2014,5,1.1,0,1,0,NA,NA,7893,"sg"
"7894.2014",2014,87,1,583,2008,2014,5,1.3,0,1,0,NA,NA,7894,"sg"
"7895.2014",2014,87,1,587,2008,2014,5,0.7,0,1,0,NA,NA,7895,"sg"
"7896.2014",2014,87,1,588,2008,2014,5,1.7,0,1,0,NA,NA,7896,"sg"
"7897.2014",2014,87,1,590,2008,2014,5,1,0,1,0,NA,NA,7897,"sg"
"7898.2014",2014,87,1,286,2008,2014,5,5.2,0,1,1,10.4,0,7898,"sg"
"7899.2014",2014,87,1,287,2008,2014,5,3,0,1,1,14.8,0,7899,"sg"
"7900.2014",2014,87,1,287,2008,2014,5,1.1,0,1,1,1.7,0,7900,"sg"
"7901.2014",2014,87,1,287,2008,2014,5,0.9,0,1,1,3.3,0,7901,"sg"
"7902.2014",2014,87,1,287,2008,2014,5,1.6,0,1,1,5,0,7902,"sg"
"7903.2014",2014,87,1,287,2008,2014,5,2.7,0,1,1,3.7,0,7903,"sg"
"7904.2014",2014,87,1,289,2008,2014,5,4.6,0,1,1,16.4,0,7904,"sg"
"7905.2014",2014,87,1,292,2008,2014,5,8,0,1,1,16.9,1,7905,"sg"
"7906.2014",2014,87,1,294,2008,2014,5,6.1,0,1,1,10.5,0,7906,"sg"
"7907.2014",2014,87,1,295,2008,2014,5,1.1,0,1,1,4,0,7907,"sg"
"7908.2014",2014,87,1,296,2008,2014,5,13.4,0,1,1,25.7,74,7908,"sg"
"7909.2014",2014,87,1,297,2008,2014,5,1.7,0,1,1,20.4,0,7909,"sg"
"7910.2014",2014,87,1,297,2008,2014,5,1.1,0,1,1,15.4,0,7910,"sg"
"7911.2014",2014,87,1,298,2008,2014,5,5.6,0,1,1,37.3,1,7911,"sg"
"7912.2014",2014,87,1,299,2008,2014,5,1,0,1,1,2.9,0,7912,"sg"
"7913.2014",2014,87,1,300,2008,2014,5,1.1,0,1,1,16.2,0,7913,"sg"
"7914.2014",2014,87,1,583,2008,2014,5,2.7,0,1,1,14.9,0,7914,"sg"
"7915.2014",2014,87,1,584,2008,2014,5,2.2,0,2,1,4,0,7915,"sg"
"7916.2014",2014,87,1,589,2008,2014,5,5.6,0,1,1,27.1,1,7916,"sg"
"7917.2014",2014,87,1,590,2008,2014,5,1.1,0,1,1,1.5,0,7917,"sg"
"7918.2014",2014,87,1,590,2008,2014,5,1.1,0,1,1,2.1,0,7918,"sg"
"7919.2014",2014,87,1,591,2008,2014,5,2.1,0,2,1,7.1,0,7919,"sg"
"7920.2014",2014,87,1,592,2008,2014,5,2.2,0,2,1,6.5,0,7920,"sg"
"7921.2014",2014,87,1,592,2008,2014,5,2.7,0,1,1,5.1,0,7921,"sg"
"7922.2014",2014,87,1,592,2008,2014,5,8.6,0,3,1,25.6,1,7922,"sg"
"7923.2014",2014,87,1,592,2008,2014,5,4.9,0,2,1,11.6,0,7923,"sg"
"7971.2014",2010,42,3,1126,2010,2014,1,42.9,1,5,0,NA,NA,7971,"ad"
"8045.2014",2014,42,2,33,2010,2014,3,12.1,0,1,0,NA,NA,8045,"ad"
"8046.2014",2014,42,3,42,2010,2014,3,27.1,1,1,0,NA,NA,8046,"ad"
"8047.2014",2014,42,3,43,2010,2014,3,37,1,3,0,NA,NA,8047,"ad"
"8048.2014",2014,42,3,47,2010,2014,3,32,1,3,0,NA,NA,8048,"ad"
"8049.2014",2014,42,3,44,2010,2014,3,40.2,1,2,1,38.7,39,8049,"ad"
"8050.2014",2014,42,3,46,2010,2014,3,6.8,0,4,1,25.8,29,8050,"ad"
"8051.2014",2014,42,2,38,2010,2014,5,3.7,0,1,0,NA,NA,8051,"sg"
"8052.2014",2014,42,2,39,2010,2014,5,1.8,0,1,0,NA,NA,8052,"sg"
"8053.2014",2014,42,2,31,2010,2014,5,1.7,0,1,1,53.6,301,8053,"sg"
"8054.2014",2014,42,2,32,2010,2014,5,6.5,0,7,1,38,81,8054,"sg"
"8055.2014",2014,42,2,34,2010,2014,5,0.8,0,1,1,5.1,1,8055,"sg"
"8056.2014",2014,42,2,35,2010,2014,5,2.8,0,1,1,32.2,1,8056,"sg"
"8057.2014",2014,42,2,36,2010,2014,5,0.7,0,1,1,5,1,8057,"sg"
"8058.2014",2014,42,2,37,2010,2014,5,1.4,0,1,1,29.6,148,8058,"sg"
"8059.2014",2014,42,2,40,2010,2014,5,1.3,0,1,1,29.7,1,8059,"sg"
"8060.2014",2014,42,2,41,2010,2014,5,1.1,0,1,1,29.4,23,8060,"sg"
"8061.2014",2014,42,3,45,2010,2014,5,8.1,0,3,1,34.5,71,8061,"sg"
"8062.2014",2014,42,2,48,2010,2014,5,0.8,0,1,1,24.9,20,8062,"sg"
"8150.2014",2010,50,5,515,2010,2014,1,50.1,1,7,0,NA,NA,8150,"ad"
"8151.2014",2010,50,5,517,2010,2014,1,28.8,0,7,0,NA,NA,8151,"ad"
"8152.2014",2010,50,5,529,2010,2014,1,57.3,1,8,0,NA,NA,8152,"ad"
"8153.2014",2010,50,2,947,2010,2014,1,37.7,1,3,0,NA,NA,8153,"ad"
"8154.2014",2010,50,2,956,2010,2014,1,16.8,1,3,0,NA,NA,8154,"ad"
"8155.2014",2010,50,2,998,2010,2014,1,33.9,1,4,0,NA,NA,8155,"ad"
"8156.2014",2010,50,4,521,2010,2014,1,38.2,1,4,1,37,1,8156,"ad"
"8157.2014",2010,50,4,522,2010,2014,1,47.8,1,3,1,42,1,8157,"ad"
"8158.2014",2010,50,2,948,2010,2014,1,23.4,1,4,1,33.7,1,8158,"ad"
"8159.2014",2010,50,2,953,2010,2014,1,35.2,1,3,1,16.8,1,8159,"ad"
"8160.2014",2010,50,2,955,2010,2014,1,17.4,1,2,1,20.4,1,8160,"ad"
"8161.2014",2010,50,2,958,2010,2014,1,23.1,0,4,1,26.8,1,8161,"ad"
