bald	gap	tag	year	initial	fire_year	ht_init	ht_final	rp_init	rp_final	stage	fate	st_init										
57	1	1599	1998	1998	1993	53	NA	785	NA	la	rip	13										
57	1	1600	1998	1998	1993	54	NA	629	NA	la	rip	7										
57	1	1642	1998	1998	1993	29	NA	23	NA	sm	rip	2										
57	1	1643	1998	1998	1993	3	NA	0	NA	sg	rip	1										
57	1	1644	1998	1998	1993	4	3	0	0	sg	ve	1										
57	1	1645	1998	1998	1993	11	12	0	0	sg	ve	2										
57	1	1646	1998	1998	1993	5	NA	0	NA	sg	rip	2										
57	1	1647	1998	1998	1993	14	NA	1	NA	sg	rip	1										
57	1	1648	1998	1998	1993	1	25	0	14	sg	sm	1										
57	1	1649	1998	1998	1993	2	NA	0	NA	sg	rip	1										
57	1	1650	1998	1998	1993	1	NA	0	NA	sg	rip	1										
57	1	1651	1998	1998	1993	2	NA	0	NA	sg	rip	1										
57	1	1652	1998	1998	1993	1	NA	0	NA	sg	rip	1										
57	1	1653	1998	1998	1993	2	NA	0	NA	sg	rip	1										
57	1	1653	1998	1998	1993	2	NA	0	NA	sg	rip	1										
57	1	1654	1998	1998	1993	3	NA	0	NA	sg	rip	1										
57	1	1655	1998	1998	1993	4	NA	0	NA	sg	rip	1										
57	1	1656	1998	1998	1993	3	NA	0	NA	sg	rip	1										
57	1	1657	1998	1998	1993	2	NA	0	NA	sg	rip	1										
57	1	1658	1998	1998	1993	2	NA	0	NA	sg	rip	1										
57	1	1659	1998	1998	1993	1	NA	0	NA	sg	rip	1										
57	1	1660	1998	1998	1993	1	NA	0	NA	sg	rip	1										
57	1	1661	1998	1998	1993	2	NA	0	NA	sg	rip	1										
57	1	1661	1998	1998	1993	2	NA	0	NA	sg	rip	1										
57	1	1661	1998	1998	1993	2	NA	0	NA	sg	rip	1										
57	1	1661	1998	1998	1993	2	NA	0	NA	sg	rip	1										
57	1	1662	1998	1998	1993	2	NA	0	NA	sg	rip	1										
57	1	1663	1998	1998	1993	2	NA	0	NA	sg	rip	1										
57	1	1664	1998	1998	1993	2	NA	0	NA	sg	rip	1										
57	1	1664	1998	1998	1993	2	NA	0	NA	sg	rip	1										
57	1	1665	1998	1998	1993	2	NA	0	NA	sg	rip	1										
57	2	412	1998	1994	1993	42	51	458	684	me	la	12										
57	2	413	1998	1994	1993	28	NA	38	NA	sm	rip	10										
57	2	414	1998	1994	1993	23	38	0	140	ve	me	10										
57	2	416	1998	1994	1993	18	14	0	0	ve	ve	5										
57	2	417	1998	1994	1993	25	26	0	14	ve	sm	8										
57	2	420	1998	1994	1993	37	40	59	69	me	me	7										
57	2	421	1998	1994	1993	38	37	23	0	me	ve	4										
57	2	422	1998	1994	1993	47	27	107	13	me	sm	5										
57	2	423	1998	1994	1993	32	9	2	0	sm	ve	5										
57	2	424	1998	1994	1993	57	29	233	9	la	sm	5										
57	2	429	1998	1994	1993	25	NA	0	NA	ve	rip	10										
57	2	430	1998	1994	1993	18	NA	0	NA	ve	rip	21										
57	2	431	1998	1994	1993	13	NA	0	NA	ve	rip	15										
57	2	432	1998	1994	1993	19	13	0	0	ve	ve	4										
57	2	434	1998	1994	1993	18	34	0	20	ve	me	6										
57	2	435	1998	1994	1993	17	25	0	0	ve	ve	4										
57	2	436	1998	1994	1993	38	27	0	0	ve	ve	4										
57	2	437	1998	1994	1993	30	NA	0	NA	ve	rip	3										
57	2	438	1998	1994	1993	59	NA	24	NA	la	rip	8										
57	2	439	1998	1994	1993	45	NA	64	NA	me	rip	6										
57	2	441	1998	1994	1993	39	11	6	0	me	ve	3										
57	2	442	1998	1994	1993	42	37	0	0	ve	ve	5										
57	2	444	1998	1994	1993	25	32	7	4	sm	sm	7										
57	2	445	1998	1994	1993	32	39	21	91	sm	me	4										
57	2	446	1998	1994	1993	30	NA	0	NA	ve	rip	3										
57	2	447	1998	1994	1993	16	NA	0	NA	ve	rip	6										
57	2	448	1998	1994	1993	52	NA	61	NA	la	rip	14										
57	2	450	1998	1994	1993	34	22	0	0	ve	ve	5										
57	2	451	1998	1994	1993	38	42	62	163	me	me	8										
57	2	452	1998	1994	1993	36	36	20	24	me	me	11										
57	2	453	1998	1994	1993	37	26	4	0	me	ve	3										
57	2	456	1998	1994	1993	48	NA	54	NA	me	rip	5										
57	2	457	1998	1994	1993	53	NA	37	NA	la	rip	6										
57	2	458	1998	1994	1993	35	31	11	0	me	ve	2										
57	2	460	1998	1994	1993	18	NA	0	NA	ve	rip	3										
59	1	303	1998	1995	1968	28	31	99	64	sm	sm	3										
59	1	304	1998	1995	1968	44	13	201	0	me	ve	3										
59	1	871	1998	1997	1968	42	NA	32	NA	me	rip	9										
59	1	873	1998	1997	1968	49	NA	178	NA	me	rip	8										
59	1	874	1998	1997	1968	35	28	47	32	me	sm	2										
59	1	1713	1998	1998	1968	54	44	131	78	la	me	2										
59	1	1714	1998	1998	1968	2	22	0	14	sg	sm	1										
59	1	1715	1998	1998	1968	56	NA	487	NA	la	rip	7										
59	2	313	1998	1994	1968	40	28	378	96	me	sm	6										
59	2	318	1998	1995	1968	39	NA	103	NA	me	rip	5										
59	2	319	1998	1995	1968	37	28	241	51	me	sm	6										
59	2	323	1998	1995	1968	17	NA	42	NA	sm	rip	15										
59	2	878	1998	1997	1968	34	50	228	481	me	me	4										
59	2	879	1998	1997	1968	36	37	223	253	me	me	3										
59	2	880	1998	1997	1968	48	17	184	23	me	sm	2										
59	2	881	1998	1997	1968	12	NA	0	NA	ve	rip	5										
59	2	882	1998	1997	1968	14	NA	5	NA	sm	rip	4										
59	2	885	1998	1997	1968	43	22	633	4	me	sm	7										
59	2	1710	1998	1998	1968	38	36	68	213	me	me	2										
59	2	1711	1998	1998	1968	25	28	276	81	sm	sm	15										
59	3	330	1998	1994	1968	27	25	119	48	sm	sm	3										
59	3	501	1998	1995	1968	38	33	268	206	me	sm	6										
59	3	502	1998	1995	1968	20	27	54	58	sm	sm	3										
59	3	504	1998	1995	1968	31	41	49	72	sm	me	3										
59	3	506	1998	1995	1968	8	31	177	92	sm	sm	10										
59	3	509	1998	1995	1968	43	35	668	67	me	me	10										
59	3	510	1998	1995	1968	31	NA	88	NA	sm	rip	5										
59	3	746	1998	1997	1968	14	16	2	12	sm	sm	2										
59	3	747	1998	1997	1968	34	41	211	266	me	me	3										
59	3	748	1998	1997	1968	35	NA	78	NA	me	rip	2										
59	3	749	1998	1997	1968	33	32	123	123	sm	sm	4										
59	3	752	1998	1997	1968	32	20	82	46	sm	sm	2										
59	3	754	1998	1997	1968	26	15	23	8	sm	sm	2										
59	3	755	1998	1997	1968	23	17	23	10	sm	sm	2										
59	3	756	1998	1997	1968	31	34	59	48	sm	me	2										
59	3	757	1998	1997	1968	27	42	72	152	sm	me	4										
59	3	758	1998	1997	1968	33	37	112	117	sm	me	2										
59	3	759	1998	1997	1968	43	43	132	138	me	me	3										
59	3	761	1998	1997	1968	22	27	15	41	sm	sm	2										
59	3	763	1998	1997	1968	27	NA	24	NA	sm	rip	4										
59	3	764	1998	1997	1968	33	NA	126	NA	sm	rip	5										
59	3	766	1998	1997	1968	33	22	128	58	sm	sm	5										
59	3	767	1998	1997	1968	26	23	23	67	sm	sm	3										
59	3	768	1998	1997	1968	20	19	14	35	sm	sm	3										
59	3	769	1998	1997	1968	19	11	11	0	sm	ve	4										
59	3	886	1998	1997	1968	28	16	120	14	sm	sm	3										
59	3	1701	1998	1998	1968	22	44	17	295	sm	me	3										
59	3	1702	1998	1998	1968	1	NA	0	NA	sg	rip	1										
59	3	1703	1998	1998	1968	1	44	0	0	sg	ve	1										
59	3	1704	1998	1998	1968	1	12	0	0	sg	ve	1										
59	3	1705	1998	1998	1968	2	NA	0	NA	sg	rip	2										
59	3	1706	1998	1998	1968	1	3	0	0	sg	ve	1										
59	4	334	1998	1994	1968	34	35	97	69	me	me	3										
59	4	336	1998	1994	1968	39	NA	341	NA	me	rip	4										
59	4	345	1998	1994	1968	42	42	226	148	me	me	4										
59	4	770	1998	1997	1968	38	34	250	224	me	me	6										
59	4	772	1998	1997	1968	40	45	354	547	me	me	10										
59	4	773	1998	1997	1968	39	40	101	98	me	me	7										
59	4	774	1998	1997	1968	50	33	458	338	me	sm	8										
59	4	1707	1998	1998	1968	18	27	5	55	sm	sm	1										
59	4	1708	1998	1998	1968	35	37	170	139	me	me	6										
59	4	1709	1998	1998	1968	43	23	168	58	me	sm	4										
59	6	776	1998	1997	1968	20	NA	24	NA	sm	rip	3										
59	6	778	1998	1997	1968	37	27	42	39	me	sm	3										
59	7	380	1998	1994	1968	54	48	329	211	la	me	3										
59	7	775	1998	1997	1968	13	NA	0	NA	ve	rip	1										
59	8	875	1998	1997	1968	41	NA	105	NA	me	rip	2										
59	8	876	1998	1997	1968	22	NA	3	NA	sm	rip	2										
59	8	1712	1998	1998	1968	28	27	54	38	sm	sm	3										
59	9	1716	1998	1998	1968	23	14	11	8	sm	sm	2										
62	1	17	1998	1994	1967	23	NA	8	NA	sm	rip	3										
62	1	19	1998	1994	1967	55	24	784	104	la	sm	7										
62	1	21	1998	1994	1967	40	NA	171	NA	me	rip	5										
62	1	22	1998	1994	1967	53	NA	520	NA	la	rip	4										
62	1	23	1998	1994	1967	39	32	93	36	me	sm	8										
62	1	33	1998	1994	1967	38	NA	88	NA	me	rip	4										
62	1	38	1998	1994	1967	35	NA	98	NA	me	rip	4										
62	1	40	1998	1994	1967	47	NA	521	NA	me	rip	7										
62	1	401	1998	1997	1967	24	25	79	162	sm	sm	4										
62	1	402	1998	1997	1967	39	23	145	65	me	sm	3										
62	1	403	1998	1997	1967	34	27	98	61	me	sm	3										
62	1	405	1998	1997	1967	29	NA	24	NA	sm	rip	2										
62	1	406	1998	1997	1967	31	NA	40	NA	sm	rip	3										
62	1	409	1998	1997	1967	50	37	484	352	me	me	3										
62	1	411	1998	1997	1967	30	32	90	79	sm	sm	3										
62	1	412	1998	1997	1967	33	27	111	117	sm	sm	4										
62	1	413	1998	1997	1967	33	30	103	73	sm	sm	4										
62	1	414	1998	1997	1967	50	46	254	261	me	me	5										
62	1	415	1998	1997	1967	34	NA	87	NA	me	rip	4										
62	1	416	1998	1997	1967	40	NA	163	NA	me	rip	5										
62	1	419	1998	1997	1967	33	21	77	57	sm	sm	2										
62	1	420	1998	1997	1967	34	NA	372	NA	me	rip	5										
62	1	422	1998	1997	1967	40	NA	85	NA	me	rip	3										
62	1	423	1998	1997	1967	30	NA	33	NA	sm	rip	2										
62	1	424	1998	1997	1967	31	25	34	25	sm	sm	2										
62	1	425	1998	1997	1967	36	NA	46	NA	me	rip	2										
62	1	427	1998	1997	1967	21	NA	7	NA	sm	rip	1										
62	1	428	1998	1997	1967	36	NA	42	NA	me	rip	4										
62	1	429	1998	1997	1967	29	NA	13	NA	sm	rip	2										
62	1	430	1998	1997	1967	37	NA	34	NA	me	rip	2										
62	1	431	1998	1997	1967	34	NA	83	NA	me	rip	2										
62	1	433	1998	1997	1967	34	39	110	80	me	me	4										
62	1	434	1998	1997	1967	31	NA	93	NA	sm	rip	4										
62	1	435	1998	1997	1967	33	14	30	0	sm	ve	3										
62	1	437	1998	1997	1967	43	35	186	66	me	me	3										
62	1	438	1998	1997	1967	43	NA	237	NA	me	rip	3										
62	1	439	1998	1997	1967	32	NA	171	NA	sm	rip	5										
62	1	440	1998	1997	1967	24	NA	17	NA	sm	rip	1										
62	1	441	1998	1997	1967	42	30	421	53	me	sm	4										
62	1	442	1998	1997	1967	26	NA	67	NA	sm	rip	2										
62	1	443	1998	1997	1967	25	NA	23	NA	sm	rip	2										
62	1	444	1998	1997	1967	37	NA	220	NA	me	rip	5										
62	1	445	1998	1997	1967	32	NA	79	NA	sm	rip	3										
62	1	446	1998	1997	1967	36	NA	124	NA	me	rip	3										
62	1	447	1998	1997	1967	34	NA	83	NA	me	rip	2										
62	1	448	1998	1997	1967	33	35	107	81	sm	me	4										
62	1	450	1998	1997	1967	36	25	108	45	me	sm	3										
62	1	451	1998	1997	1967	27	NA	36	NA	sm	rip	2										
62	1	453	1998	1997	1967	41	13	93	0	me	ve	2										
62	1	456	1998	1997	1967	36	39	93	225	me	me	4										
62	1	457	1998	1997	1967	31	NA	19	NA	sm	rip	3										
62	1	458	1998	1997	1967	41	NA	52	NA	me	rip	4										
62	1	459	1998	1997	1967	34	30	53	97	me	sm	3										
62	1	462	1998	1997	1967	29	NA	52	NA	sm	rip	6										
62	1	463	1998	1997	1967	55	41	386	319	la	me	3										
62	1	543	1998	1995	1967	45	NA	172	NA	me	rip	6										
62	1	547	1998	1995	1967	35	20	66	26	me	sm	3										
62	1	555	1998	1995	1967	36	30	151	139	me	sm	3										
62	1	1886	1998	1998	1967	1	NA	0	NA	sg	rip	1										
62	1	1887	1998	1998	1967	1	NA	0	NA	sg	rip	1										
62	1	1897	1998	1998	1967	3	23	0	43	sg	sm	3										
62	1	1962	1998	1998	1967	36	NA	108	NA	me	rip	3										
62	1	1963	1998	1998	1967	33	NA	142	NA	sm	rip	4										
62	1	1964	1998	1998	1967	1	6	0	0	sg	ve	1										
62	1	1965	1998	1998	1967	1	7	0	0	sg	ve	1										
62	1	1966	1998	1998	1967	1	NA	0	NA	sg	rip	1										
62	1	1967	1998	1998	1967	1	21	0	15	sg	sm	1										
62	1	1968	1998	1998	1967	1	NA	0	NA	sg	rip	1										
62	1	1970	1998	1998	1967	21	13	14	1	sm	sm	2										
62	1	1971	1998	1998	1967	26	18	35	15	sm	sm	3										
62	1	1972	1998	1998	1967	23	15	21	16	sm	sm	2										
62	1	1973	1998	1998	1967	28	31	59	208	sm	sm	3										
62	1	1974	1998	1998	1967	10	NA	0	NA	sg	rip	1										
62	1	1975	1998	1998	1967	25	13	32	6	sm	sm	2										
62	1	1976	1998	1998	1967	31	42	147	385	sm	me	4										
62	1	1977	1998	1998	1967	23	NA	31	NA	sm	rip	3										
62	1	1978	1998	1998	1967	37	26	188	133	me	sm	4										
62	1	1979	1998	1998	1967	39	NA	51	NA	me	rip	4										
62	1	1980	1998	1998	1967	28	NA	32	NA	sm	rip	2										
62	1	1981	1998	1998	1967	30	18	49	11	sm	sm	3										
62	1	1982	1998	1998	1967	14	NA	0	NA	ve	rip	1										
62	1	1983	1998	1998	1967	31	NA	61	NA	sm	rip	4										
62	1	1984	1998	1998	1967	32	3	48	0	sm	ve	3										
62	1	1985	1998	1998	1967	2	16	0	3	sg	sm	1										
62	1	1986	1998	1998	1967	2	12	0	0	sg	ve	1										
62	1	1987	1998	1998	1967	1	4	0	0	sg	ve	1										
62	1	1988	1998	1998	1967	2	17	0	2	sg	sm	1										
62	1	1989	1998	1998	1967	2	13	0	0	sg	ve	1										
62	1	1990	1998	1998	1967	1	3	0	0	sg	ve	1										
62	1	1991	1998	1998	1967	2	9	0	0	sg	ve	1										
62	1	1992	1998	1998	1967	2	NA	0	NA	sg	rip	1										
62	1	1993	1998	1998	1967	1	2	0	0	sg	ve	1										
62	1	1994	1998	1998	1967	1	NA	0	NA	sg	rip	1										
62	1	1995	1998	1998	1967	1	14	0	0	sg	ve	1										
62	2	464	1998	1997	1967	35	21	97	73	me	sm	3										
62	2	465	1998	1997	1967	21	NA	13	NA	sm	rip	2										
62	2	466	1998	1997	1967	31	33	59	92	sm	sm	3										
62	2	468	1998	1997	1967	23	NA	23	NA	sm	rip	3										
62	2	469	1998	1997	1967	28	34	138	101	sm	me	5										
62	2	471	1998	1997	1967	39	29	182	132	me	sm	3										
62	2	474	1998	1997	1967	32	29	172	187	sm	sm	3										
62	2	476	1998	1997	1967	17	NA	5	NA	sm	rip	2										
62	2	477	1998	1997	1967	38	NA	69	NA	me	rip	2										
62	2	571	1998	1995	1967	35	14	46	0	me	ve	1										
62	2	572	1998	1995	1967	36	25	98	91	me	sm	4										
62	2	1588	1998	1998	1967	23	NA	12	NA	sm	rip	2										
62	2	1997	1998	1998	1967	8	6	0	0	sg	ve	2										
62	2	1998	1998	1998	1967	26	23	64	153	sm	sm	3										
62	2	1999	1998	1998	1967	16	18	3	0	sm	ve	1										
62	2	2000	1998	1998	1967	23	11	24	0	sm	ve	3										
62	3	478	1998	1997	1967	38	NA	304	NA	me	rip	6										
67	1	482	1998	1997	1986	35	NA	101	NA	me	rip	1										
67	1	483	1998	1997	1986	48	36	188	34	me	me	2										
67	1	484	1998	1997	1986	38	32	63	33	me	sm	2										
67	1	1801	1998	1998	1986	2	NA	0	NA	sg	rip	1										
67	1	1802	1998	1998	1986	2	14	0	0	sg	ve	1										
67	1	1803	1998	1998	1986	2	25	0	25	sg	sm	1										
67	2	486	1998	1997	1986	43	49	148	50	me	me	4										
67	2	1804	1998	1998	1986	7	41	0	96	sg	me	2										
67	2	1805	1998	1998	1986	1	NA	0	NA	sg	rip	1										
67	2	1806	1998	1998	1986	45	48	115	239	me	me	1										
67	2	1807	1998	1998	1986	1	2	0	0	sg	ve	1										
67	2	1808	1998	1998	1986	4	39	0	30	sg	me	1										
67	3	1809	1998	1998	1986	1	12	0	0	sg	ve	2										
67	3	1810	1998	1998	1986	2	19	0	2	sg	sm	1										
67	3	1811	1998	1998	1986	2	15	0	0	sg	ve	1										
67	3	1812	1998	1998	1986	2	24	0	16	sg	sm	1										
67	3	1813	1998	1998	1986	1	9	0	0	sg	ve	1										
67	3	1814	1998	1998	1986	1	3	0	0	sg	ve	1										
67	3	1816	1998	1998	1986	2	3	0	0	sg	ve	1										
67	3	1817	1998	1998	1986	2	25	0	15	sg	sm	1										
67	3	1818	1998	1998	1986	2	21	0	20	sg	sm	1										
67	3	1819	1998	1998	1986	2	26	0	22	sg	sm	1										
67	3	1820	1998	1998	1986	1	13	0	0	sg	ve	1										
67	3	1821	1998	1998	1986	3	38	0	71	sg	me	1										
67	3	1822	1998	1998	1986	1	NA	0	NA	sg	rip	1										
67	3	1823	1998	1998	1986	1	3	0	0	sg	ve	1										
67	4	829	1998	1997	1986	39	NA	164	NA	me	rip	2										
67	4	830	1998	1997	1986	37	43	99	91	me	me	2										
67	4	1824	1998	1998	1986	2	33	0	15	sg	sm	1										
67	4	1825	1998	1998	1986	9	46	0	74	sg	me	1										
67	4	1826	1998	1998	1986	2	38	0	20	sg	me	1										
67	4	1827	1998	1998	1986	2	28	0	14	sg	sm	1										
67	4	1828	1998	1998	1986	3	35	0	25	sg	me	1										
67	4	1829	1998	1998	1986	6	42	0	88	sg	me	1										
67	4	1830	1998	1998	1986	2	31	0	15	sg	sm	1										
67	4	1831	1998	1998	1986	4	29	0	31	sg	sm	1										
67	4	1832	1998	1998	1986	2	42	0	31	sg	me	1										
67	4	1833	1998	1998	1986	3	31	0	31	sg	sm	1										
67	4	1834	1998	1998	1986	1	5	0	0	sg	ve	1										
67	4	1835	1998	1998	1986	4	32	0	19	sg	sm	1										
67	4	1836	1998	1998	1986	1	30	0	12	sg	sm	1										
67	4	1837	1998	1998	1986	2	25	0	12	sg	sm	1										
67	4	1838	1998	1998	1986	2	32	0	16	sg	sm	1										
67	4	1839	1998	1998	1986	1	NA	0	NA	sg	rip	1										
67	4	1840	1998	1998	1986	2	23	0	2	sg	sm	1										
67	4	1841	1998	1998	1986	3	42	0	32	sg	me	1										
67	4	1842	1998	1998	1986	1	21	0	4	sg	sm	1										
67	4	1843	1998	1998	1986	2	30	0	19	sg	sm	1										
67	4	1844	1998	1998	1986	3	28	0	37	sg	sm	1										
67	4	1845	1998	1998	1986	4	30	0	31	sg	sm	1										
67	4	1846	1998	1998	1986	3	NA	0	NA	sg	rip	1										
67	4	1847	1998	1998	1986	2	NA	0	NA	sg	rip	1										
67	4	1848	1998	1998	1986	5	27	0	14	sg	sm	1										
67	4	1849	1998	1998	1986	3	NA	0	NA	sg	rip	1										
67	4	1850	1998	1998	1986	2	41	0	44	sg	me	1										
67	4	1851	1998	1998	1986	2	38	0	28	sg	me	1										
67	4	1852	1998	1998	1986	3	19	0	0	sg	ve	1										
67	4	1853	1998	1998	1986	3	43	0	37	sg	me	1										
67	4	1854	1998	1998	1986	2	19	0	4	sg	sm	1										
67	4	1855	1998	1998	1986	1	4	0	0	sg	ve	1										
67	4	1856	1998	1998	1986	3	22	0	2	sg	sm	1										
67	5	839	1998	1995	1986	42	NA	146	NA	me	rip	5										
67	5	1858	1998	1998	1986	34	NA	52	NA	me	rip	2										
67	5	1859	1998	1998	1986	4	30	0	7	sg	sm	1										
67	5	1860	1998	1998	1986	2	5	0	0	sg	ve	1										
67	5	1861	1998	1998	1986	4	3	0	0	sg	ve	1										
67	5	1862	1998	1998	1986	6	52	0	125	sg	la	1										
67	6	1863	1998	1998	1986	2	44	0	68	sg	me	2										
67	6	1864	1998	1998	1986	1	14	0	0	sg	ve	1										
67	6	1865	1998	1998	1986	4	43	0	77	sg	me	1										
67	6	1866	1998	1998	1986	2	9	0	0	sg	ve	1										
67	6	1867	1998	1998	1986	2	15	0	0	sg	ve	1										
67	6	1868	1998	1998	1986	1	12	0	0	sg	ve	1										
67	6	1869	1998	1998	1986	2	32	0	39	sg	sm	1										
67	6	1870	1998	1998	1986	3	36	0	24	sg	me	1										
67	6	1871	1998	1998	1986	2	34	0	18	sg	me	1										
67	6	1872	1998	1998	1986	3	NA	0	NA	sg	rip	1										
67	6	1873	1998	1998	1986	3	NA	0	NA	sg	rip	1										
67	6	1874	1998	1998	1986	3	47	0	87	sg	me	1										
67	6	1875	1998	1998	1986	5	48	0	34	sg	me	1										
67	6	1876	1998	1998	1986	1	21	0	0	sg	ve	1										
67	6	1877	1998	1998	1986	1	53	0	47	sg	la	4										
67	6	1878	1998	1998	1986	8	59	0	233	sg	la	1										
67	6	1879	1998	1998	1986	2	50	0	92	sg	me	1										
67	6	1880	1998	1998	1986	2	24	0	1	sg	sm	1										
67	6	1881	1998	1998	1986	6	43	0	63	sg	me	1										
67	6	1882	1998	1998	1986	2	46	0	41	sg	me	1										
67	6	1883	1998	1998	1986	4	49	0	49	sg	me	1										
67	6	1884	1998	1998	1986	2	17	0	3	sg	sm	1										
67	6	1885	1998	1998	1986	2	29	0	10	sg	sm	1										
87	1	239	1998	1994	1986	10	8	0	0	ve	ve	3										
87	1	250	1998	1994	1986	33	28	24	27	sm	sm	3										
87	1	252	1998	1994	1986	50	37	NA	46	me	me	1										
87	1	263	1998	1995	1986	19	23	9	65	sm	sm	2										
87	1	265	1998	1995	1986	12	NA	0	NA	ve	rip	1										
87	1	439	1998	1995	1986	34	41	99	87	me	me	3										
87	1	492	1998	1995	1986	26	NA	6	NA	sm	rip	2										
87	1	860	1998	1997	1986	35	NA	198	NA	me	rip	4										
87	1	861	1998	1997	1986	42	43	127	92	me	me	2										
87	1	862	1998	1997	1986	41	40	132	30	me	me	3										
87	1	863	1998	1997	1986	22	NA	21	NA	sm	rip	2										
87	1	864	1998	1997	1986	43	NA	343	NA	me	rip	5										
87	1	865	1998	1997	1986	37	NA	45	NA	me	rip	2										
87	1	866	1998	1997	1986	38	NA	257	NA	me	rip	4										
87	1	867	1998	1997	1986	29	NA	36	NA	sm	rip	3										
87	1	868	1998	1997	1986	31	48	74	166	sm	me	2										
87	1	869	1998	1997	1986	39	36	229	288	me	me	2										
87	1	870	1998	1997	1986	37	37	124	73	me	me	1										
87	1	906	1998	1997	1986	28	38	54	35	sm	me	3										
87	1	907	1998	1997	1986	24	28	12	44	sm	sm	1										
87	1	908	1998	1997	1986	20	41	6	59	sm	me	2										
87	1	909	1998	1997	1986	24	43	62	166	sm	me	5										
87	1	910	1998	1997	1986	23	NA	17	NA	sm	rip	2										
87	1	911	1998	1997	1986	31	42	45	144	sm	me	2										
87	1	913	1998	1997	1986	29	44	38	69	sm	me	2										
87	1	914	1998	1997	1986	22	30	18	46	sm	sm	2										
87	1	915	1998	1997	1986	19	22	4	32	sm	sm	5										
87	1	916	1998	1997	1986	24	32	6	124	sm	sm	2										
87	1	917	1998	1997	1986	11	31	0	72	ve	sm	5										
87	1	918	1998	1997	1986	33	17	108	0	sm	ve	3										
87	1	919	1998	1997	1986	33	42	30	85	sm	me	1										
87	1	921	1998	1997	1986	29	41	74	50	sm	me	2										
87	1	922	1998	1997	1986	33	32	89	155	sm	sm	4										
87	1	923	1998	1997	1986	30	33	83	148	sm	sm	3										
87	1	924	1998	1997	1986	34	36	167	115	me	me	3										
87	1	925	1998	1997	1986	21	36	10	147	sm	me	2										
87	1	926	1998	1997	1986	20	33	12	83	sm	sm	3										
87	1	927	1998	1997	1986	22	32	16	74	sm	sm	3										
87	1	929	1998	1997	1986	35	37	82	44	me	me	2										
87	1	930	1998	1997	1986	42	42	98	89	me	me	2										
87	1	931	1998	1997	1986	33	38	90	100	sm	me	3										
87	1	932	1998	1997	1986	46	42	140	179	me	me	3										
87	1	933	1998	1997	1986	21	29	23	101	sm	sm	4										
87	1	935	1998	1997	1986	48	41	197	183	me	me	3										
87	1	936	1998	1997	1986	38	43	73	87	me	me	1										
87	1	937	1998	1997	1986	34	NA	28	NA	me	rip	1										
87	1	938	1998	1997	1986	38	NA	41	NA	me	rip	1										
87	1	939	1998	1997	1986	15	28	4	44	sm	sm	4										
87	1	940	1998	1997	1986	37	35	45	24	me	me	1										
87	1	941	1998	1997	1986	38	NA	91	NA	me	rip	2										
87	1	942	1998	1997	1986	35	51	187	339	me	la	7										
87	1	943	1998	1997	1986	28	21	35	18	sm	sm	1										
87	1	944	1998	1997	1986	20	NA	10	NA	sm	rip	1										
87	1	945	1998	1997	1986	23	16	28	0	sm	ve	3										
